Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName
ONT_10024437619,ONT_10024437619,Default,,,254.0.0.1,N,,ONT,,,,,50.9247215,-1.3756208,,,,,,,,,,,,
ONT_10024437705,ONT_10024437705,Default,,,254.0.0.1,N,,ONT,,,,,50.923354,-1.377092,,,,,,,,,,,,
ONT_10024437706,ONT_10024437706,Default,,,254.0.0.1,N,,ONT,,,,,50.9224711,-1.3717542,,,,,,,,,,,,
ONT_10024437719,ONT_10024437719,Default,,,254.0.0.1,N,,ONT,,,,,50.924872,-1.3801165,,,,,,,,,,,,
ONT_10024437751,ONT_10024437751,Default,,,254.0.0.1,N,,ONT,,,,,50.9238838,-1.3719201,,,,,,,,,,,,
ONT_10024437792,ONT_10024437792,Default,,,254.0.0.1,N,,ONT,,,,,50.9245975,-1.379238,,,,,,,,,,,,
ONT_10024437820,ONT_10024437820,Default,,,254.0.0.1,N,,ONT,,,,,50.9242231,-1.376497,,,,,,,,,,,,
ONT_10024438442,ONT_10024438442,Default,,,254.0.0.1,N,,ONT,,,,,50.9292304,-1.3711649,,,,,,,,,,,,
ONT_10024438443,ONT_10024438443,Default,,,254.0.0.1,N,,ONT,,,,,50.9290801,-1.3712196,,,,,,,,,,,,
ONT_10024438444,ONT_10024438444,Default,,,254.0.0.1,N,,ONT,,,,,50.9289088,-1.3713164,,,,,,,,,,,,
ONT_10024438445,ONT_10024438445,Default,,,254.0.0.1,N,,ONT,,,,,50.9288989,-1.371241,,,,,,,,,,,,
ONT_10024440777,ONT_10024440777,Default,,,254.0.0.1,N,,ONT,,,,,50.9261838,-1.3782209,,,,,,,,,,,,
ONT_10024440887,ONT_10024440887,Default,,,254.0.0.1,N,,ONT,,,,,50.9239195,-1.3768994,,,,,,,,,,,,
ONT_10024440959,ONT_10024440959,Default,,,254.0.0.1,N,,ONT,,,,,50.9268621,-1.3722357,,,,,,,,,,,,
ONT_10024440960,ONT_10024440960,Default,,,254.0.0.1,N,,ONT,,,,,50.9281387,-1.3721758,,,,,,,,,,,,
ONT_10024440962,ONT_10024440962,Default,,,254.0.0.1,N,,ONT,,,,,50.9245558,-1.3748136,,,,,,,,,,,,
ONT_10024440963,ONT_10024440963,Default,,,254.0.0.1,N,,ONT,,,,,50.9252483,-1.3748185,,,,,,,,,,,,
ONT_10024440964,ONT_10024440964,Default,,,254.0.0.1,N,,ONT,,,,,50.925504,-1.375555,,,,,,,,,,,,
ONT_10024440972,ONT_10024440972,Default,,,254.0.0.1,N,,ONT,,,,,50.9284663,-1.3779058,,,,,,,,,,,,
ONT_10024441154,ONT_10024441154,Default,,,254.0.0.1,N,,ONT,,,,,50.9284215,-1.3746052,,,,,,,,,,,,
ONT_10024441220,ONT_10024441220,Default,,,254.0.0.1,N,,ONT,,,,,50.9214729,-1.377174,,,,,,,,,,,,
ONT_10024441225,ONT_10024441225,Default,,,254.0.0.1,N,,ONT,,,,,50.9306928,-1.3702416,,,,,,,,,,,,
ONT_10024441357,ONT_10024441357,Default,,,254.0.0.1,N,,ONT,,,,,50.9268757,-1.3764472,,,,,,,,,,,,
ONT_10024441358,ONT_10024441358,Default,,,254.0.0.1,N,,ONT,,,,,50.9268395,-1.376405,,,,,,,,,,,,
ONT_10024441359,ONT_10024441359,Default,,,254.0.0.1,N,,ONT,,,,,50.9268034,-1.3763771,,,,,,,,,,,,
ONT_10024441360,ONT_10024441360,Default,,,254.0.0.1,N,,ONT,,,,,50.9250539,-1.3754614,,,,,,,,,,,,
ONT_10024441678,ONT_10024441678,Default,,,254.0.0.1,N,,ONT,,,,,50.9237133,-1.3803596,,,,,,,,,,,,
ONT_10024441679,ONT_10024441679,Default,,,254.0.0.1,N,,ONT,,,,,50.9237133,-1.3803596,,,,,,,,,,,,
ONT_10024889427,ONT_10024889427,Default,,,254.0.0.1,N,,ONT,,,,,50.921601,-1.3745132,,,,,,,,,,,,
ONT_10024889430,ONT_10024889430,Default,,,254.0.0.1,N,,ONT,,,,,50.9269835,-1.3695745,,,,,,,,,,,,
ONT_10024889431,ONT_10024889431,Default,,,254.0.0.1,N,,ONT,,,,,50.9330593,-1.372214,,,,,,,,,,,,
ONT_10024890510,ONT_10024890510,Default,,,254.0.0.1,N,,ONT,,,,,50.9332625,-1.3714577,,,,,,,,,,,,
ONT_10024893652,ONT_10024893652,Default,,,254.0.0.1,N,,ONT,,,,,50.9317638,-1.3689456,,,,,,,,,,,,
ONT_10024893653,ONT_10024893653,Default,,,254.0.0.1,N,,ONT,,,,,50.925675,-1.371144,,,,,,,,,,,,
ONT_10024893655,ONT_10024893655,Default,,,254.0.0.1,N,,ONT,,,,,50.9336203,-1.3694306,,,,,,,,,,,,
ONT_10024893656,ONT_10024893656,Default,,,254.0.0.1,N,,ONT,,,,,50.9331041,-1.3736527,,,,,,,,,,,,
ONT_10024896741,ONT_10024896741,Default,,,254.0.0.1,N,,ONT,,,,,50.9245339,-1.3765007,,,,,,,,,,,,
ONT_10025282565,ONT_10025282565,Default,,,254.0.0.1,N,,ONT,,,,,50.9277089,-1.3782923,,,,,,,,,,,,
ONT_10025634132,ONT_10025634132,Default,,,254.0.0.1,N,,ONT,,,,,50.932833,-1.3699944,,,,,,,,,,,,
ONT_10025649302,ONT_10025649302,Default,,,254.0.0.1,N,,ONT,,,,,50.9305843,-1.3720407,,,,,,,,,,,,
ONT_10025667371,ONT_10025667371,Default,,,254.0.0.1,N,,ONT,,,,,50.9286938,-1.3749786,,,,,,,,,,,,
ONT_10025700817,ONT_10025700817,Default,,,254.0.0.1,N,,ONT,,,,,50.9274963,-1.3763483,,,,,,,,,,,,
ONT_10025963524,ONT_10025963524,Default,,,254.0.0.1,N,,ONT,,,,,50.9309028,-1.3722849,,,,,,,,,,,,
ONT_10026006497,ONT_10026006497,Default,,,254.0.0.1,N,,ONT,,,,,50.9300273,-1.3709478,,,,,,,,,,,,
ONT_10026090438,ONT_10026090438,Default,,,254.0.0.1,N,,ONT,,,,,50.9244237,-1.3803319,,,,,,,,,,,,
ONT_10026122879,ONT_10026122879,Default,,,254.0.0.1,N,,ONT,,,,,50.9239277,-1.376247,,,,,,,,,,,,
ONT_10034862252,ONT_10034862252,Default,,,254.0.0.1,N,,ONT,,,,,50.9249128,-1.3759898,,,,,,,,,,,,
ONT_10034862253,ONT_10034862253,Default,,,254.0.0.1,N,,ONT,,,,,50.9249666,-1.3759464,,,,,,,,,,,,
ONT_10034862254,ONT_10034862254,Default,,,254.0.0.1,N,,ONT,,,,,50.9250119,-1.3760169,,,,,,,,,,,,
ONT_10034862255,ONT_10034862255,Default,,,254.0.0.1,N,,ONT,,,,,50.9278831,-1.3781555,,,,,,,,,,,,
ONT_10034862316,ONT_10034862316,Default,,,254.0.0.1,N,,ONT,,,,,50.9236188,-1.3744847,,,,,,,,,,,,
ONT_10034862527,ONT_10034862527,Default,,,254.0.0.1,N,,ONT,,,,,50.9222008,-1.3716583,,,,,,,,,,,,
ONT_10034862528,ONT_10034862528,Default,,,254.0.0.1,N,,ONT,,,,,50.9231098,-1.375146,,,,,,,,,,,,
ONT_10034862879,ONT_10034862879,Default,,,254.0.0.1,N,,ONT,,,,,50.928915,-1.3743993,,,,,,,,,,,,
ONT_10034863134,ONT_10034863134,Default,,,254.0.0.1,N,,ONT,,,,,50.9245647,-1.3714556,,,,,,,,,,,,
ONT_10034863921,ONT_10034863921,Default,,,254.0.0.1,N,,ONT,,,,,50.9216443,-1.3752084,,,,,,,,,,,,
ONT_10034864077,ONT_10034864077,Default,,,254.0.0.1,N,,ONT,,,,,50.9234946,-1.3731348,,,,,,,,,,,,
ONT_10034864318,ONT_10034864318,Default,,,254.0.0.1,N,,ONT,,,,,50.9244971,-1.3756112,,,,,,,,,,,,
ONT_10034864713,ONT_10034864713,Default,,,254.0.0.1,N,,ONT,,,,,50.9316247,-1.3759214,,,,,,,,,,,,
ONT_10034864815,ONT_10034864815,Default,,,254.0.0.1,N,,ONT,,,,,50.9265675,-1.372638,,,,,,,,,,,,
ONT_10034864836,ONT_10034864836,Default,,,254.0.0.1,N,,ONT,,,,,50.9268066,-1.3752956,,,,,,,,,,,,
ONT_10034864918,ONT_10034864918,Default,,,254.0.0.1,N,,ONT,,,,,50.9217622,-1.3687049,,,,,,,,,,,,
ONT_10034864983,ONT_10034864983,Default,,,254.0.0.1,N,,ONT,,,,,50.9251812,-1.3757158,,,,,,,,,,,,
ONT_10034865053,ONT_10034865053,Default,,,254.0.0.1,N,,ONT,,,,,50.9226526,-1.3737436,,,,,,,,,,,,
ONT_10034865061,ONT_10034865061,Default,,,254.0.0.1,N,,ONT,,,,,50.9241878,-1.371603,,,,,,,,,,,,
ONT_10034865192,ONT_10034865192,Default,,,254.0.0.1,N,,ONT,,,,,50.9221145,-1.3723424,,,,,,,,,,,,
ONT_10034865193,ONT_10034865193,Default,,,254.0.0.1,N,,ONT,,,,,50.9240666,-1.3758161,,,,,,,,,,,,
ONT_10034865194,ONT_10034865194,Default,,,254.0.0.1,N,,ONT,,,,,50.924395,-1.3766797,,,,,,,,,,,,
ONT_10034865196,ONT_10034865196,Default,,,254.0.0.1,N,,ONT,,,,,50.9245182,-1.3745153,,,,,,,,,,,,
ONT_10034865223,ONT_10034865223,Default,,,254.0.0.1,N,,ONT,,,,,50.9326353,-1.3705497,,,,,,,,,,,,
ONT_10034865289,ONT_10034865289,Default,,,254.0.0.1,N,,ONT,,,,,50.9222496,-1.3685851,,,,,,,,,,,,
ONT_10034865313,ONT_10034865313,Default,,,254.0.0.1,N,,ONT,,,,,50.9263941,-1.3705061,,,,,,,,,,,,
ONT_10034865314,ONT_10034865314,Default,,,254.0.0.1,N,,ONT,,,,,50.9255128,-1.3704895,,,,,,,,,,,,
ONT_10034865315,ONT_10034865315,Default,,,254.0.0.1,N,,ONT,,,,,50.9255848,-1.3705028,,,,,,,,,,,,
ONT_10034865429,ONT_10034865429,Default,,,254.0.0.1,N,,ONT,,,,,50.9330909,-1.3716536,,,,,,,,,,,,
ONT_10034865537,ONT_10034865537,Default,,,254.0.0.1,N,,ONT,,,,,50.9220909,-1.3763121,,,,,,,,,,,,
ONT_10034865600,ONT_10034865600,Default,,,254.0.0.1,N,,ONT,,,,,50.9252936,-1.3732244,,,,,,,,,,,,
ONT_10034865711,ONT_10034865711,Default,,,254.0.0.1,N,,ONT,,,,,50.9240786,-1.3713484,,,,,,,,,,,,
ONT_10034865821,ONT_10034865821,Default,,,254.0.0.1,N,,ONT,,,,,50.9218068,-1.37532,,,,,,,,,,,,
ONT_10034865833,ONT_10034865833,Default,,,254.0.0.1,N,,ONT,,,,,50.9242737,-1.3758703,,,,,,,,,,,,
ONT_10034865961,ONT_10034865961,Default,,,254.0.0.1,N,,ONT,,,,,50.9258219,-1.3744694,,,,,,,,,,,,
ONT_10034865990,ONT_10034865990,Default,,,254.0.0.1,N,,ONT,,,,,50.9273311,-1.3775226,,,,,,,,,,,,
ONT_10034866001,ONT_10034866001,Default,,,254.0.0.1,N,,ONT,,,,,50.9274143,-1.3762693,,,,,,,,,,,,
ONT_10034866053,ONT_10034866053,Default,,,254.0.0.1,N,,ONT,,,,,50.9241255,-1.3700388,,,,,,,,,,,,
ONT_10034866184,ONT_10034866184,Default,,,254.0.0.1,N,,ONT,,,,,50.9284894,-1.377194,,,,,,,,,,,,
ONT_10034866185,ONT_10034866185,Default,,,254.0.0.1,N,,ONT,,,,,50.9335699,-1.3704232,,,,,,,,,,,,
ONT_10034866186,ONT_10034866186,Default,,,254.0.0.1,N,,ONT,,,,,50.9229169,-1.3760734,,,,,,,,,,,,
ONT_10034866237,ONT_10034866237,Default,,,254.0.0.1,N,,ONT,,,,,50.9276895,-1.3705739,,,,,,,,,,,,
ONT_10034866338,ONT_10034866338,Default,,,254.0.0.1,N,,ONT,,,,,50.9233949,-1.3746585,,,,,,,,,,,,
ONT_10034866458,ONT_10034866458,Default,,,254.0.0.1,N,,ONT,,,,,50.9233492,-1.374531,,,,,,,,,,,,
ONT_10034866625,ONT_10034866625,Default,,,254.0.0.1,N,,ONT,,,,,50.9291072,-1.3766877,,,,,,,,,,,,
ONT_10034866843,ONT_10034866843,Default,,,254.0.0.1,N,,ONT,,,,,50.9251389,-1.3795723,,,,,,,,,,,,
ONT_10034866844,ONT_10034866844,Default,,,254.0.0.1,N,,ONT,,,,,50.9253726,-1.3795549,,,,,,,,,,,,
ONT_10034866888,ONT_10034866888,Default,,,254.0.0.1,N,,ONT,,,,,50.9246099,-1.3714835,,,,,,,,,,,,
ONT_10034866964,ONT_10034866964,Default,,,254.0.0.1,N,,ONT,,,,,50.9216767,-1.3711958,,,,,,,,,,,,
ONT_10034866965,ONT_10034866965,Default,,,254.0.0.1,N,,ONT,,,,,50.9238668,-1.3754489,,,,,,,,,,,,
ONT_10034867482,ONT_10034867482,Default,,,254.0.0.1,N,,ONT,,,,,50.9234823,-1.3697393,,,,,,,,,,,,
ONT_10034867483,ONT_10034867483,Default,,,254.0.0.1,N,,ONT,,,,,50.9235185,-1.3698181,,,,,,,,,,,,
ONT_10034867484,ONT_10034867484,Default,,,254.0.0.1,N,,ONT,,,,,50.9235357,-1.3699048,,,,,,,,,,,,
ONT_10034868124,ONT_10034868124,Default,,,254.0.0.1,N,,ONT,,,,,50.9276326,-1.3733921,,,,,,,,,,,,
ONT_10034868159,ONT_10034868159,Default,,,254.0.0.1,N,,ONT,,,,,50.934387,-1.3752081,,,,,,,,,,,,
ONT_10034868317,ONT_10034868317,Default,,,254.0.0.1,N,,ONT,,,,,50.9274159,-1.3765681,,,,,,,,,,,,
ONT_10034868556,ONT_10034868556,Default,,,254.0.0.1,N,,ONT,,,,,50.9335349,-1.3689318,,,,,,,,,,,,
ONT_10034868609,ONT_10034868609,Default,,,254.0.0.1,N,,ONT,,,,,50.93411,-1.3748098,,,,,,,,,,,,
ONT_10034868732,ONT_10034868732,Default,,,254.0.0.1,N,,ONT,,,,,50.9240666,-1.3758161,,,,,,,,,,,,
ONT_10034868809,ONT_10034868809,Default,,,254.0.0.1,N,,ONT,,,,,50.928579,-1.373792,,,,,,,,,,,,
ONT_10034868854,ONT_10034868854,Default,,,254.0.0.1,N,,ONT,,,,,50.9283323,-1.3697114,,,,,,,,,,,,
ONT_10034868883,ONT_10034868883,Default,,,254.0.0.1,N,,ONT,,,,,50.9320468,-1.3731619,,,,,,,,,,,,
ONT_10034868929,ONT_10034868929,Default,,,254.0.0.1,N,,ONT,,,,,50.9326455,-1.3691122,,,,,,,,,,,,
ONT_10034868973,ONT_10034868973,Default,,,254.0.0.1,N,,ONT,,,,,50.9242341,-1.3718443,,,,,,,,,,,,
ONT_10034869145,ONT_10034869145,Default,,,254.0.0.1,N,,ONT,,,,,50.932494,-1.3710355,,,,,,,,,,,,
ONT_10034869146,ONT_10034869146,Default,,,254.0.0.1,N,,ONT,,,,,50.924635,-1.3761642,,,,,,,,,,,,
ONT_10034869147,ONT_10034869147,Default,,,254.0.0.1,N,,ONT,,,,,50.9263654,-1.3768667,,,,,,,,,,,,
ONT_10034869734,ONT_10034869734,Default,,,254.0.0.1,N,,ONT,,,,,50.9266783,-1.376521,,,,,,,,,,,,
ONT_10034869735,ONT_10034869735,Default,,,254.0.0.1,N,,ONT,,,,,50.9266783,-1.376521,,,,,,,,,,,,
ONT_10034869736,ONT_10034869736,Default,,,254.0.0.1,N,,ONT,,,,,50.9241974,-1.3754657,,,,,,,,,,,,
ONT_10034869815,ONT_10034869815,Default,,,254.0.0.1,N,,ONT,,,,,50.9256531,-1.3748416,,,,,,,,,,,,
ONT_10034869816,ONT_10034869816,Default,,,254.0.0.1,N,,ONT,,,,,50.9249576,-1.3742818,,,,,,,,,,,,
ONT_10034869817,ONT_10034869817,Default,,,254.0.0.1,N,,ONT,,,,,50.9250295,-1.3742808,,,,,,,,,,,,
ONT_10034869834,ONT_10034869834,Default,,,254.0.0.1,N,,ONT,,,,,50.9248972,-1.3697295,,,,,,,,,,,,
ONT_10034869889,ONT_10034869889,Default,,,254.0.0.1,N,,ONT,,,,,50.9278041,-1.3785265,,,,,,,,,,,,
ONT_10034869890,ONT_10034869890,Default,,,254.0.0.1,N,,ONT,,,,,50.9278041,-1.3785265,,,,,,,,,,,,
ONT_10034869905,ONT_10034869905,Default,,,254.0.0.1,N,,ONT,,,,,50.9242043,-1.3762817,,,,,,,,,,,,
ONT_10034869906,ONT_10034869906,Default,,,254.0.0.1,N,,ONT,,,,,50.9241694,-1.3763155,,,,,,,,,,,,
ONT_10034869910,ONT_10034869910,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869911,ONT_10034869911,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869912,ONT_10034869912,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869913,ONT_10034869913,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869914,ONT_10034869914,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869915,ONT_10034869915,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869916,ONT_10034869916,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869917,ONT_10034869917,Default,,,254.0.0.1,N,,ONT,,,,,50.9229295,-1.3733985,,,,,,,,,,,,
ONT_10034869945,ONT_10034869945,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869946,ONT_10034869946,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869947,ONT_10034869947,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869948,ONT_10034869948,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869949,ONT_10034869949,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869950,ONT_10034869950,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869951,ONT_10034869951,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869952,ONT_10034869952,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869953,ONT_10034869953,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869954,ONT_10034869954,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869955,ONT_10034869955,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869956,ONT_10034869956,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869957,ONT_10034869957,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869958,ONT_10034869958,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869959,ONT_10034869959,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869960,ONT_10034869960,Default,,,254.0.0.1,N,,ONT,,,,,50.9217655,-1.37266,,,,,,,,,,,,
ONT_10034869961,ONT_10034869961,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869962,ONT_10034869962,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869963,ONT_10034869963,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869964,ONT_10034869964,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869965,ONT_10034869965,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869966,ONT_10034869966,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869967,ONT_10034869967,Default,,,254.0.0.1,N,,ONT,,,,,50.921631,-1.372733,,,,,,,,,,,,
ONT_10034869987,ONT_10034869987,Default,,,254.0.0.1,N,,ONT,,,,,50.9230316,-1.3790028,,,,,,,,,,,,
ONT_10034869988,ONT_10034869988,Default,,,254.0.0.1,N,,ONT,,,,,50.9238595,-1.375762,,,,,,,,,,,,
ONT_10034870126,ONT_10034870126,Default,,,254.0.0.1,N,,ONT,,,,,50.9240924,-1.378946,,,,,,,,,,,,
ONT_10034870285,ONT_10034870285,Default,,,254.0.0.1,N,,ONT,,,,,50.9319677,-1.3734902,,,,,,,,,,,,
ONT_10034870286,ONT_10034870286,Default,,,254.0.0.1,N,,ONT,,,,,50.9242817,-1.3754486,,,,,,,,,,,,
ONT_10034870287,ONT_10034870287,Default,,,254.0.0.1,N,,ONT,,,,,50.9243242,-1.3754489,,,,,,,,,,,,
ONT_10034870310,ONT_10034870310,Default,,,254.0.0.1,N,,ONT,,,,,50.9259728,-1.3740974,,,,,,,,,,,,
ONT_10034870311,ONT_10034870311,Default,,,254.0.0.1,N,,ONT,,,,,50.9296839,-1.3718845,,,,,,,,,,,,
ONT_10034870516,ONT_10034870516,Default,,,254.0.0.1,N,,ONT,,,,,50.9244095,-1.3743745,,,,,,,,,,,,
ONT_10034870658,ONT_10034870658,Default,,,254.0.0.1,N,,ONT,,,,,50.9230406,-1.3756592,,,,,,,,,,,,
ONT_10034870659,ONT_10034870659,Default,,,254.0.0.1,N,,ONT,,,,,50.9212541,-1.3778116,,,,,,,,,,,,
ONT_10034870660,ONT_10034870660,Default,,,254.0.0.1,N,,ONT,,,,,50.9227349,-1.3756633,,,,,,,,,,,,
ONT_10034870661,ONT_10034870661,Default,,,254.0.0.1,N,,ONT,,,,,50.9227349,-1.3756633,,,,,,,,,,,,
ONT_10034870662,ONT_10034870662,Default,,,254.0.0.1,N,,ONT,,,,,50.9227349,-1.3756633,,,,,,,,,,,,
ONT_10034870663,ONT_10034870663,Default,,,254.0.0.1,N,,ONT,,,,,50.9227349,-1.3756633,,,,,,,,,,,,
ONT_10034870664,ONT_10034870664,Default,,,254.0.0.1,N,,ONT,,,,,50.9227349,-1.3756633,,,,,,,,,,,,
ONT_10034870852,ONT_10034870852,Default,,,254.0.0.1,N,,ONT,,,,,50.9257772,-1.3728337,,,,,,,,,,,,
ONT_10034870853,ONT_10034870853,Default,,,254.0.0.1,N,,ONT,,,,,50.9257772,-1.3728337,,,,,,,,,,,,
ONT_10034870854,ONT_10034870854,Default,,,254.0.0.1,N,,ONT,,,,,50.9280665,-1.3721198,,,,,,,,,,,,
ONT_10034870855,ONT_10034870855,Default,,,254.0.0.1,N,,ONT,,,,,50.9280665,-1.3721198,,,,,,,,,,,,
ONT_10034870953,ONT_10034870953,Default,,,254.0.0.1,N,,ONT,,,,,50.9229844,-1.3735827,,,,,,,,,,,,
ONT_10034870954,ONT_10034870954,Default,,,254.0.0.1,N,,ONT,,,,,50.9229844,-1.3735827,,,,,,,,,,,,
ONT_10034871030,ONT_10034871030,Default,,,254.0.0.1,N,,ONT,,,,,50.9239947,-1.3697099,,,,,,,,,,,,
ONT_10034871104,ONT_10034871104,Default,,,254.0.0.1,N,,ONT,,,,,50.9275194,-1.3790995,,,,,,,,,,,,
ONT_10034871254,ONT_10034871254,Default,,,254.0.0.1,N,,ONT,,,,,50.9224986,-1.3735465,,,,,,,,,,,,
ONT_10034871255,ONT_10034871255,Default,,,254.0.0.1,N,,ONT,,,,,50.9224986,-1.3735465,,,,,,,,,,,,
ONT_10034871256,ONT_10034871256,Default,,,254.0.0.1,N,,ONT,,,,,50.9224986,-1.3735465,,,,,,,,,,,,
ONT_10034871257,ONT_10034871257,Default,,,254.0.0.1,N,,ONT,,,,,50.9224986,-1.3735465,,,,,,,,,,,,
ONT_10034871258,ONT_10034871258,Default,,,254.0.0.1,N,,ONT,,,,,50.9224986,-1.3735465,,,,,,,,,,,,
ONT_10034871274,ONT_10034871274,Default,,,254.0.0.1,N,,ONT,,,,,50.9211732,-1.3712026,,,,,,,,,,,,
ONT_10034871329,ONT_10034871329,Default,,,254.0.0.1,N,,ONT,,,,,50.9234844,-1.3796086,,,,,,,,,,,,
ONT_10034871330,ONT_10034871330,Default,,,254.0.0.1,N,,ONT,,,,,50.9236002,-1.3793936,,,,,,,,,,,,
ONT_10034871331,ONT_10034871331,Default,,,254.0.0.1,N,,ONT,,,,,50.9238978,-1.3795604,,,,,,,,,,,,
ONT_10034871362,ONT_10034871362,Default,,,254.0.0.1,N,,ONT,,,,,50.9249128,-1.3759898,,,,,,,,,,,,
ONT_10034871364,ONT_10034871364,Default,,,254.0.0.1,N,,ONT,,,,,50.9246973,-1.3760353,,,,,,,,,,,,
ONT_10034871546,ONT_10034871546,Default,,,254.0.0.1,N,,ONT,,,,,50.9270049,-1.3753783,,,,,,,,,,,,
ONT_10034871547,ONT_10034871547,Default,,,254.0.0.1,N,,ONT,,,,,50.9270049,-1.3753783,,,,,,,,,,,,
ONT_10034871548,ONT_10034871548,Default,,,254.0.0.1,N,,ONT,,,,,50.9270049,-1.3753783,,,,,,,,,,,,
ONT_10034871549,ONT_10034871549,Default,,,254.0.0.1,N,,ONT,,,,,50.9270049,-1.3753783,,,,,,,,,,,,
ONT_10034871625,ONT_10034871625,Default,,,254.0.0.1,N,,ONT,,,,,50.924498,-1.3757677,,,,,,,,,,,,
ONT_10034871626,ONT_10034871626,Default,,,254.0.0.1,N,,ONT,,,,,50.9299848,-1.370984,,,,,,,,,,,,
ONT_10034871759,ONT_10034871759,Default,,,254.0.0.1,N,,ONT,,,,,50.9283235,-1.374763,,,,,,,,,,,,
ONT_10034872072,ONT_10034872072,Default,,,254.0.0.1,N,,ONT,,,,,50.9241111,-1.3761227,,,,,,,,,,,,
ONT_10090583438,ONT_10090583438,Default,,,254.0.0.1,N,,ONT,,,,,50.9231584,-1.377493,,,,,,,,,,,,
ONT_10090583530,ONT_10090583530,Default,,,254.0.0.1,N,,ONT,,,,,50.9244492,-1.3767358,,,,,,,,,,,,
ONT_10090583890,ONT_10090583890,Default,,,254.0.0.1,N,,ONT,,,,,50.9292423,-1.3750495,,,,,,,,,,,,
ONT_10090583895,ONT_10090583895,Default,,,254.0.0.1,N,,ONT,,,,,50.9242318,-1.3797836,,,,,,,,,,,,
ONT_10090583937,ONT_10090583937,Default,,,254.0.0.1,N,,ONT,,,,,50.9223628,-1.3767068,,,,,,,,,,,,
ONT_10090583946,ONT_10090583946,Default,,,254.0.0.1,N,,ONT,,,,,50.9323239,-1.3695008,,,,,,,,,,,,
ONT_10090584009,ONT_10090584009,Default,,,254.0.0.1,N,,ONT,,,,,50.9217938,-1.3745804,,,,,,,,,,,,
ONT_10090584190,ONT_10090584190,Default,,,254.0.0.1,N,,ONT,,,,,50.9268542,-1.379151,,,,,,,,,,,,
