Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_serialNumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
SO18BPK1_POLE_28_SPL16_1,SO18BPK1_POLE_28_SPL16_1,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93197420,'-1.36970060,,,,,,,,SO18BPK1_POLE_28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_29_SPL16_0,SO18BPK1_POLE_29_SPL16_0,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93103340,'-1.36866030,,,,,,,,SO18BPK1_POLE_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_29_SPL16_1,SO18BPK1_POLE_29_SPL16_1,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92659610,'-1.36961690,,,,,,,,SO18BPK1_POLE_29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_30_SPL16_0,SO18BPK1_POLE_30_SPL16_0,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92516060,'-1.37023400,,,,,,,,SO18BPK1_POLE_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_30_SPL16_1,SO18BPK1_POLE_30_SPL16_1,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92451540,'-1.37064580,,,,,,,,SO18BPK1_POLE_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_31_SPL16_0,SO18BPK1_POLE_31_SPL16_0,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92613500,'-1.37081840,,,,,,,,SO18BPK1_POLE_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_31_SPL16_1,SO18BPK1_POLE_31_SPL16_1,Default,SO18BPK1_CAB_1_SPL8_0,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92690880,'-1.37090750,,,,,,,,SO18BPK1_POLE_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_32_SPL16_0,SO18BPK1_POLE_32_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92744840,'-1.37090020,,,,,,,,SO18BPK1_POLE_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_32_SPL16_1,SO18BPK1_POLE_32_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92804210,'-1.37094910,,,,,,,,SO18BPK1_POLE_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_33_SPL16_0,SO18BPK1_POLE_33_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92895890,'-1.37085130,,,,,,,,SO18BPK1_POLE_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_33_SPL16_1,SO18BPK1_POLE_33_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93005160,'-1.37171880,,,,,,,,SO18BPK1_POLE_33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_34_SPL16_0,SO18BPK1_POLE_34_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93045190,'-1.37256720,,,,,,,,SO18BPK1_POLE_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_34_SPL16_1,SO18BPK1_POLE_34_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93330170,'-1.37073570,,,,,,,,SO18BPK1_POLE_34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_35_SPL16_0,SO18BPK1_POLE_35_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93334110,'-1.36969630,,,,,,,,SO18BPK1_POLE_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_35_SPL16_1,SO18BPK1_POLE_35_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92196820,'-1.37524250,,,,,,,,SO18BPK1_POLE_35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_36_SPL16_0,SO18BPK1_POLE_36_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92160610,'-1.37480630,,,,,,,,SO18BPK1_POLE_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_36_SPL16_1,SO18BPK1_POLE_36_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92573240,'-1.37288700,,,,,,,,SO18BPK1_POLE_36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_37_SPL16_0,SO18BPK1_POLE_37_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92627330,'-1.37313580,,,,,,,,SO18BPK1_POLE_37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_37_SPL16_1,SO18BPK1_POLE_37_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92682020,'-1.37282960,,,,,,,,SO18BPK1_POLE_37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_38_SPL16_0,SO18BPK1_POLE_38_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92725060,'-1.37258190,,,,,,,,SO18BPK1_POLE_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_38_SPL16_1,SO18BPK1_POLE_38_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92785170,'-1.37231770,,,,,,,,SO18BPK1_POLE_38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_39_SPL16_0,SO18BPK1_POLE_39_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92824580,'-1.37204200,,,,,,,,SO18BPK1_POLE_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_39_SPL16_1,SO18BPK1_POLE_39_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92877500,'-1.37177870,,,,,,,,SO18BPK1_POLE_39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_40_SPL16_0,SO18BPK1_POLE_40_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92295300,'-1.37108900,,,,,,,,SO18BPK1_POLE_40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_40_SPL16_1,SO18BPK1_POLE_40_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92379220,'-1.37161840,,,,,,,,SO18BPK1_POLE_40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_41_SPL16_0,SO18BPK1_POLE_41_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92107260,'-1.37592310,,,,,,,,SO18BPK1_POLE_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_41_SPL16_1,SO18BPK1_POLE_41_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92486830,'-1.37607150,,,,,,,,SO18BPK1_POLE_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_42_SPL16_0,SO18BPK1_POLE_42_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92550400,'-1.37556500,,,,,,,,SO18BPK1_POLE_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_42_SPL16_1,SO18BPK1_POLE_42_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92649740,'-1.37634850,,,,,,,,SO18BPK1_POLE_42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_43_SPL16_0,SO18BPK1_POLE_43_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92662800,'-1.37721470,,,,,,,,SO18BPK1_POLE_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_43_SPL16_1,SO18BPK1_POLE_43_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92751020,'-1.37738790,,,,,,,,SO18BPK1_POLE_43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_44_SPL16_0,SO18BPK1_POLE_44_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92794960,'-1.37715430,,,,,,,,SO18BPK1_POLE_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_44_SPL16_1,SO18BPK1_POLE_44_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92860420,'-1.37680410,,,,,,,,SO18BPK1_POLE_44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_45_SPL16_0,SO18BPK1_POLE_45_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92976100,'-1.37620520,,,,,,,,SO18BPK1_POLE_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_45_SPL16_1,SO18BPK1_POLE_45_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93040670,'-1.37586920,,,,,,,,SO18BPK1_POLE_45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_46_SPL16_0,SO18BPK1_POLE_46_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93089980,'-1.37559220,,,,,,,,SO18BPK1_POLE_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_46_SPL16_1,SO18BPK1_POLE_46_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93143040,'-1.37559930,,,,,,,,SO18BPK1_POLE_46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_47_SPL16_0,SO18BPK1_POLE_47_SPL16_0,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93184370,'-1.37385770,,,,,,,,SO18BPK1_POLE_47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_47_SPL16_1,SO18BPK1_POLE_47_SPL16_1,Default,SO18BPK1_CAB_2_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93240300,'-1.37251250,,,,,,,,SO18BPK1_POLE_47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_48_SPL16_0,SO18BPK1_POLE_48_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92128570,'-1.36873560,,,,,,,,SO18BPK1_POLE_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_48_SPL16_1,SO18BPK1_POLE_48_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92635220,'-1.37442950,,,,,,,,SO18BPK1_POLE_48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_49_SPL16_0,SO18BPK1_POLE_49_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92688140,'-1.37416630,,,,,,,,SO18BPK1_POLE_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_49_SPL16_1,SO18BPK1_POLE_49_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92732080,'-1.37394700,,,,,,,,SO18BPK1_POLE_49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_50_SPL16_0,SO18BPK1_POLE_50_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92780500,'-1.37368430,,,,,,,,SO18BPK1_POLE_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_50_SPL16_1,SO18BPK1_POLE_50_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92831610,'-1.37340710,,,,,,,,SO18BPK1_POLE_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_51_SPL16_0,SO18BPK1_POLE_51_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92821450,'-1.37291040,,,,,,,,SO18BPK1_POLE_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_51_SPL16_1,SO18BPK1_POLE_51_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92874390,'-1.37268990,,,,,,,,SO18BPK1_POLE_51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_52_SPL16_0,SO18BPK1_POLE_52_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92981210,'-1.37233390,,,,,,,,SO18BPK1_POLE_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_52_SPL16_1,SO18BPK1_POLE_52_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92977290,'-1.37172260,,,,,,,,SO18BPK1_POLE_52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_53_SPL16_0,SO18BPK1_POLE_53_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92758370,'-1.37600670,,,,,,,,SO18BPK1_POLE_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_53_SPL16_1,SO18BPK1_POLE_53_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92806800,'-1.37575830,,,,,,,,SO18BPK1_POLE_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_54_SPL16_0,SO18BPK1_POLE_54_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92849860,'-1.37556750,,,,,,,,SO18BPK1_POLE_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_54_SPL16_1,SO18BPK1_POLE_54_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92907230,'-1.37521830,,,,,,,,SO18BPK1_POLE_54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_55_SPL16_0,SO18BPK1_POLE_55_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92967300,'-1.37489720,,,,,,,,SO18BPK1_POLE_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_55_SPL16_1,SO18BPK1_POLE_55_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93036580,'-1.37495900,,,,,,,,SO18BPK1_POLE_55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_56_SPL16_0,SO18BPK1_POLE_56_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93064000,'-1.37411580,,,,,,,,SO18BPK1_POLE_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_56_SPL16_1,SO18BPK1_POLE_56_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93095160,'-1.37352820,,,,,,,,SO18BPK1_POLE_56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_57_SPL16_0,SO18BPK1_POLE_57_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93173410,'-1.37186690,,,,,,,,SO18BPK1_POLE_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_57_SPL16_1,SO18BPK1_POLE_57_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93207160,'-1.37109390,,,,,,,,SO18BPK1_POLE_57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_58_SPL16_0,SO18BPK1_POLE_58_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93217330,'-1.37160480,,,,,,,,SO18BPK1_POLE_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_58_SPL16_1,SO18BPK1_POLE_58_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92306520,'-1.38026440,,,,,,,,SO18BPK1_POLE_58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_59_SPL16_0,SO18BPK1_POLE_59_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92875240,'-1.37929220,,,,,,,,SO18BPK1_POLE_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_59_SPL16_1,SO18BPK1_POLE_59_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92872140,'-1.37853850,,,,,,,,SO18BPK1_POLE_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_60_SPL16_0,SO18BPK1_POLE_60_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.93405680,'-1.36900350,,,,,,,,SO18BPK1_POLE_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_60_SPL16_1,SO18BPK1_POLE_60_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92717910,'-1.36932440,,,,,,,,SO18BPK1_POLE_60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_61_SPL16_0,SO18BPK1_POLE_61_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92658420,'-1.36907640,,,,,,,,SO18BPK1_POLE_61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_61_SPL16_1,SO18BPK1_POLE_61_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92610530,'-1.36864180,,,,,,,,SO18BPK1_POLE_61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_62_SPL16_0,SO18BPK1_POLE_62_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92423000,'-1.37440130,,,,,,,,SO18BPK1_POLE_62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_62_SPL16_1,SO18BPK1_POLE_62_SPL16_1,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92478040,'-1.37479210,,,,,,,,SO18BPK1_POLE_62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO18BPK1_POLE_63_SPL16_0,SO18BPK1_POLE_63_SPL16_0,Default,SO18BPK1_CAB_3_SPL8_1,temp2,,N,,SECONDARY_SPLITTER,,SOTN001,,,'50.92526570,'-1.37472870,,,,,,,,SO18BPK1_POLE_63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
